zip,place,state,lat,lon
49228,Blissfield,MI,41.8276,-83.8773
49229,Britton,MI,41.9887,-83.8377
49230,Brooklyn,MI,42.1044,-84.2414
49232,Camden,MI,41.7361,-84.7245
49233,Cement City,MI,42.0604,-84.3254
49234,Clarklake,MI,42.1235,-84.3521
49235,Clayton,MI,41.8636,-84.2147
49236,Clinton,MI,42.0639,-83.9442
49237,Concord,MI,42.1875,-84.6529
49238,Deerfield,MI,41.8909,-83.7847
49239,Frontier,MI,41.7825,-84.6047
49240,Grass Lake,MI,42.2711,-84.194
49241,Hanover,MI,42.1025,-84.5848
49242,Hillsdale,MI,41.924,-84.6208
49245,Homer,MI,42.1416,-84.8157
49246,Horton,MI,42.1191,-84.4976
49247,Hudson,MI,41.8581,-84.338
49248,Jasper,MI,41.7704,-84.0011
49249,Jerome,MI,42.0484,-84.4455
49250,Jonesville,MI,41.9798,-84.6451
49251,Leslie,MI,42.4603,-84.4207
49252,Litchfield,MI,42.0369,-84.7673
49253,Manitou Beach,MI,41.9671,-84.2767
49254,Michigan Center,MI,42.2271,-84.3161
49255,Montgomery,MI,41.7928,-84.8496
49256,Morenci,MI,41.7386,-84.2192
49257,Moscow,MI,42.0548,-84.5039
49258,Mosherville,MI,42.0603,-84.6594
49259,Munith,MI,42.3703,-84.2485
49261,Napoleon,MI,42.1643,-84.2458
49262,North Adams,MI,41.9715,-84.5208
49263,Norvell,MI,42.1582,-84.1838
49264,Onondaga,MI,42.4487,-84.5535
49265,Onsted,MI,42.0295,-84.1839
49266,Osseo,MI,41.8384,-84.5974
49267,Ottawa Lake,MI,41.7683,-83.6856
49268,Palmyra,MI,41.8729,-83.9263
49269,Parma,MI,42.2739,-84.5999
49270,Petersburg,MI,41.8757,-83.6877
49271,Pittsford,MI,41.8963,-84.444
49272,Pleasant Lake,MI,42.3903,-84.3428
49274,Reading,MI,41.8442,-84.7648
49276,Riga,MI,41.7953,-83.8011
49277,Rives Junction,MI,42.3887,-84.4589
49279,Sand Creek,MI,41.8259,-84.1016
49281,Somerset,MI,42.023,-84.3794
49282,Somerset Center,MI,42.0388,-84.406
49283,Spring Arbor,MI,42.2069,-84.5501
49284,Springport,MI,42.3805,-84.7039
49285,Stockbridge,MI,42.4604,-84.1752
49286,Tecumseh,MI,41.9953,-83.9555
49287,Tipton,MI,42.0369,-84.0768
49288,Waldron,MI,41.7386,-84.4496
49289,Weston,MI,41.7683,-84.1076
49301,Ada,MI,42.9566,-85.481
49302,Alto,MI,42.8243,-85.4256
49303,Bailey,MI,43.2768,-85.8313
49304,Baldwin,MI,43.8894,-85.8819
49305,Barryton,MI,43.7507,-85.1547
49306,Belmont,MI,43.075,-85.5632
49307,Big Rapids,MI,43.6897,-85.4797
49309,Bitely,MI,43.7321,-85.8778
49310,Blanchard,MI,43.5228,-85.0589
49311,Bradley,MI,42.633,-85.643
49312,Brohman,MI,43.6853,-85.8159
49314,Burnips,MI,42.7312,-85.8404
49315,Byron Center,MI,42.8016,-85.7136
49316,Caledonia,MI,42.8187,-85.5244
49317,Cannonsburg,MI,43.0712,-85.4809
49318,Casnovia,MI,43.2381,-85.8254
49319,Cedar Springs,MI,43.2215,-85.5452
49320,Chippewa Lake,MI,43.7553,-85.2783
49321,Comstock Park,MI,43.0578,-85.6845
49322,Coral,MI,43.3645,-85.3792
49323,Dorr,MI,42.7231,-85.7628
49325,Freeport,MI,42.7661,-85.3133
49326,Gowen,MI,43.2239,-85.3159
49327,Grant,MI,43.3392,-85.8368
49328,Hopkins,MI,42.6421,-85.7322
49329,Howard City,MI,43.4083,-85.4856
49330,Kent City,MI,43.2362,-85.7399
49331,Lowell,MI,42.955,-85.3653
49332,Mecosta,MI,43.6813,-85.228
49333,Middleville,MI,42.6932,-85.4759
49335,Moline,MI,42.737,-85.6635
49336,Morley,MI,43.506,-85.4473
49337,Newaygo,MI,43.4198,-85.7594
49338,Paris,MI,43.7677,-85.5213
49339,Pierson,MI,43.3355,-85.5134
49340,Remus,MI,43.6032,-85.1574
49341,Rockford,MI,43.1152,-85.5136
49342,Rodney,MI,43.7379,-85.3219
49343,Sand Lake,MI,43.2981,-85.5367
49344,Shelbyville,MI,42.5936,-85.6282
49345,Sparta,MI,43.1619,-85.6877
49346,Stanwood,MI,43.6017,-85.4446
49347,Trufant,MI,43.3156,-85.3685
49348,Wayland,MI,42.6643,-85.6191
49349,White Cloud,MI,43.5398,-85.7586
49351,Rockford,MI,43.12,-85.56
49355,Ada,MI,42.9542,-85.4889
49401,Allendale,MI,42.9711,-85.9249
49402,Branch,MI,43.9333,-86.0345
49403,Conklin,MI,43.1494,-85.8538
49404,Coopersville,MI,43.0601,-85.9517
49405,Custer,MI,43.9324,-86.1777
49406,Douglas,MI,42.6369,-86.2022
49408,Fennville,MI,42.5777,-86.1249
49409,Ferrysburg,MI,43.0809,-86.2154
49410,Fountain,MI,44.0363,-86.2169
49411,Free Soil,MI,44.112,-86.2652
49412,Fremont,MI,43.4652,-85.9626
49413,Fremont,MI,43.5543,-85.8009
49415,Fruitport,MI,43.1443,-86.1388
49416,Glenn,MI,42.5203,-86.2275
49417,Grand Haven,MI,43.0378,-86.1912
49418,Grandville,MI,42.8939,-85.7619
49419,Hamilton,MI,42.6881,-85.9747
49420,Hart,MI,43.7068,-86.3142
49421,Hesperia,MI,43.5965,-86.0607
49422,Holland,MI,42.7875,-86.1089
49423,Holland,MI,42.7692,-86.1164
49424,Holland,MI,42.8135,-86.1426
49425,Holton,MI,43.4415,-86.1509
49426,Hudsonville,MI,42.8748,-85.8751
49427,Jamestown,MI,42.8267,-85.8444
49428,Jenison,MI,42.9104,-85.8276
49429,Jenison,MI,42.9072,-85.792
49430,Lamont,MI,43.0103,-85.8975
49431,Ludington,MI,43.9688,-86.4403
49434,Macatawa,MI,42.7697,-86.2055
49435,Marne,MI,43.0532,-85.842
49436,Mears,MI,43.6825,-86.4533
49437,Montague,MI,43.4242,-86.374
49440,Muskegon,MI,43.2326,-86.2492
49441,Muskegon,MI,43.1962,-86.2738
49442,Muskegon,MI,43.2329,-86.1885
49443,Muskegon,MI,43.2342,-86.2484
49444,Muskegon,MI,43.1791,-86.1989
49445,Muskegon,MI,43.2952,-86.279
49446,New Era,MI,43.5556,-86.3448
49448,Nunica,MI,43.0883,-86.1028
49449,Pentwater,MI,43.8237,-86.3868
49450,Pullman,MI,42.4651,-86.0799
49451,Ravenna,MI,43.2091,-85.9648
49452,Rothbury,MI,43.5116,-86.3446
49453,Saugatuck,MI,42.6456,-86.1655
49454,Scottville,MI,43.9547,-86.2801
49455,Shelby,MI,43.6079,-86.3615
49456,Spring Lake,MI,43.0887,-86.1915
49457,Twin Lake,MI,43.3414,-86.1633
49458,Walhalla,MI,43.9536,-86.1148
49459,Walkerville,MI,43.7626,-86.083
49460,West Olive,MI,42.9099,-86.1317
49461,Whitehall,MI,43.3904,-86.3315
49463,Sylvan Beach,MI,43.372,-86.4237
49464,Zeeland,MI,42.8256,-86.0104
49468,Grandville,MI,42.9097,-85.7631
49501,Grand Rapids,MI,42.9842,-85.6291
49502,Grand Rapids,MI,42.9634,-85.6681
49503,Grand Rapids,MI,42.9659,-85.6527
49504,Grand Rapids,MI,42.9737,-85.7265
49505,Grand Rapids,MI,43.012,-85.6309
49506,Grand Rapids,MI,42.944,-85.6213
49507,Grand Rapids,MI,42.9318,-85.6542
49508,Grand Rapids,MI,42.8894,-85.6219
49509,Wyoming,MI,42.9134,-85.7053
49510,Grand Rapids,MI,43.0314,-85.5503
49512,Grand Rapids,MI,42.8802,-85.5352
49514,Grand Rapids,MI,43.0314,-85.5503
49519,Wyoming,MI,42.8977,-85.7186
49523,Grand Rapids,MI,42.9634,-85.6681
49525,Grand Rapids,MI,43.0135,-85.6027
49528,Grand Rapids,MI,42.8811,-85.6239
49530,Grand Rapids,MI,43.0314,-85.5503
49534,Grand Rapids,MI,43.0141,-85.7543
49544,Grand Rapids,MI,43.0073,-85.7255
49546,Grand Rapids,MI,42.928,-85.5483
49548,Grand Rapids,MI,42.8697,-85.6628
49555,Grand Rapids,MI,42.9634,-85.6681
49560,Grand Rapids,MI,43.0314,-85.5503
49601,Cadillac,MI,44.2504,-85.43
49610,Acme,MI,44.7894,-85.4884
49611,Alba,MI,44.9737,-84.9745
49612,Alden,MI,44.8779,-85.2241
49613,Arcadia,MI,44.5232,-86.2061
49614,Bear Lake,MI,44.4311,-86.1425
49615,Bellaire,MI,44.9765,-85.2265
49616,Benzonia,MI,44.5955,-86.0961
49617,Beulah,MI,44.6306,-86.0025
49618,Boon,MI,44.2916,-85.6144
49619,Brethren,MI,44.2966,-85.9964
49620,Buckley,MI,44.5199,-85.6935
49621,Cedar,MI,44.8605,-85.8138
49622,Central Lake,MI,45.0748,-85.2673
49623,Chase,MI,43.8892,-85.6356
49625,Copemish,MI,44.4503,-85.8879
49626,Eastlake,MI,44.2413,-86.2913
49627,Eastport,MI,45.1072,-85.3501
49628,Elberta,MI,44.6194,-86.2265
49629,Elk Rapids,MI,44.8955,-85.4082
49630,Empire,MI,44.8144,-85.9999
49631,Evart,MI,43.8888,-85.2649
49632,Falmouth,MI,44.2529,-85.017
49633,Fife Lake,MI,44.5721,-85.2531
49634,Filer City,MI,44.2153,-86.2873
49635,Frankfort,MI,44.6311,-86.2212
49636,Glen Arbor,MI,44.8734,-85.9887
49637,Grawn,MI,44.6428,-85.7113
49638,Harrietta,MI,44.2972,-85.7396
49639,Hersey,MI,43.8481,-85.4059
49640,Honor,MI,44.6954,-86.0376
49642,Idlewild,MI,43.8872,-85.7759
49643,Interlochen,MI,44.6518,-85.8022
49644,Irons,MI,44.0966,-85.939
49645,Kaleva,MI,44.3692,-86.0467
49646,Kalkaska,MI,44.7355,-85.1207
49648,Kewadin,MI,45.0126,-85.3539
49649,Kingsley,MI,44.5756,-85.5262
49650,Lake Ann,MI,44.7317,-85.8528
49651,Lake City,MI,44.3767,-85.0946
49653,Lake Leelanau,MI,44.9856,-85.7329
49654,Leland,MI,45.0793,-85.9896
49655,Leroy,MI,44.0457,-85.43
49656,Luther,MI,44.0545,-85.6826
49657,Mc Bain,MI,44.2172,-85.2283
49659,Mancelona,MI,44.9116,-85.0634
49660,Manistee,MI,44.2635,-86.1825
49663,Manton,MI,44.4152,-85.4202
49664,Maple City,MI,44.859,-85.8814
49665,Marion,MI,44.0463,-85.155
49666,Mayfield,MI,44.6261,-85.5287
49667,Merritt,MI,44.3433,-84.9446
49668,Mesick,MI,44.4075,-85.7061
49670,Northport,MI,45.1157,-85.6173
49673,Old Mission,MI,44.9559,-85.49
49674,Omena,MI,45.0556,-85.589
49675,Onekama,MI,44.3646,-86.21
49676,Rapid City,MI,44.8449,-85.2943
49677,Reed City,MI,43.8868,-85.513
49679,Sears,MI,43.8776,-85.1465
49680,South Boardman,MI,44.6401,-85.2472
49682,Suttons Bay,MI,44.9656,-85.6423
49683,Thompsonville,MI,44.5198,-85.946
49684,Traverse City,MI,44.694,-85.6763
49685,Traverse City,MI,44.8162,-85.5751
49686,Traverse City,MI,44.73572,-85.50303
49688,Tustin,MI,44.1072,-85.4901
49689,Wellston,MI,44.2133,-85.9555
49690,Williamsburg,MI,44.802,-85.4347
49696,Traverse City,MI,44.8162,-85.5751
49701,Mackinaw City,MI,45.7777,-84.7298
49705,Afton,MI,45.3637,-84.4695
49706,Alanson,MI,45.4405,-84.7924
49707,Alpena,MI,45.079,-83.4602
49709,Atlanta,MI,44.9924,-84.148
49710,Barbeau,MI,46.2848,-84.2173
49711,Bay Shore,MI,45.3583,-85.0973
49712,Boyne City,MI,45.2052,-85.0183
49713,Boyne Falls,MI,45.2116,-84.8916
49715,Brimley,MI,46.3891,-84.6981
49716,Brutus,MI,45.5068,-84.7467
49717,Burt Lake,MI,45.4408,-84.7112
49718,Carp Lake,MI,45.7424,-84.7735
49719,Cedarville,MI,46.0024,-84.3488
49720,Charlevoix,MI,45.2654,-85.2297
49721,Cheboygan,MI,45.608,-84.4867
49722,Conway,MI,45.4167,-84.867
49723,Cross Village,MI,45.6254,-85.0419
49724,Dafter,MI,46.327,-84.3878
49725,De Tour Village,MI,45.9939,-83.9396
49726,Drummond Island,MI,46.0055,-83.7367
49727,East Jordan,MI,45.1539,-85.1387
49728,Eckerman,MI,46.4088,-85.0136
49729,Ellsworth,MI,45.1599,-85.2633
49730,Elmira,MI,45.0645,-84.8562
49733,Frederic,MI,44.8382,-84.6824
49734,Gaylord,MI,45.0275,-84.6748
49735,Gaylord,MI,45.0125,-84.6723
49736,Goetzville,MI,46.079,-84.145
49737,Good Hart,MI,45.5802,-85.1137
49738,Grayling,MI,44.671,-84.6913
49739,Grayling,MI,44.683,-84.6104
49740,Harbor Springs,MI,45.5251,-85.0062
49743,Hawks,MI,45.2975,-83.8542
49744,Herron,MI,45.0124,-83.6535
49745,Hessel,MI,46.05191,-84.53123
49746,Hillman,MI,45.0691,-83.9468
49747,Hubbard Lake,MI,44.8947,-83.6059
49748,Hulbert,MI,46.3908,-85.1764
49749,Indian River,MI,45.427,-84.5956
49751,Johannesburg,MI,45.0152,-84.3857
49752,Kinross,MI,46.275,-84.5148
49753,Lachine,MI,45.0429,-83.7491
49755,Levering,MI,45.6377,-84.7986
49756,Lewiston,MI,44.8538,-84.2973
49757,Mackinac Island,MI,45.8578,-84.6245
49759,Millersburg,MI,45.4309,-84.0854
49760,Moran,MI,46.05368,-84.89498
49761,Mullett Lake,MI,45.5595,-84.5221
49762,Naubinway,MI,46.13871,-85.26754
49764,Oden,MI,45.4236,-84.8281
49765,Onaway,MI,45.3365,-84.2123
49766,Ossineke,MI,44.9104,-83.4592
49768,Paradise,MI,46.5951,-85.0973
49769,Pellston,MI,45.5703,-84.8425
49770,Petoskey,MI,45.3559,-84.9133
49774,Pickford,MI,46.1559,-84.3663
49775,Pointe Aux Pins,MI,45.7549,-84.447
49776,Posen,MI,45.2233,-83.6393
49777,Presque Isle,MI,45.2969,-83.5023
49779,Rogers City,MI,45.4123,-83.8355
49780,Rudyard,MI,46.2585,-84.8004
49781,Saint Ignace,MI,45.9985,-84.6978
49782,Beaver Island,MI,45.6684,-85.5473
49783,Sault Sainte Marie,MI,46.4151,-84.2854
49784,Kincheloe,MI,46.4108,-84.3365
49785,Kincheloe,MI,46.1815,-84.4054
49786,Kincheloe,MI,46.4108,-84.3365
49788,Kincheloe,MI,46.2627,-84.4626
49791,Topinabee,MI,45.4838,-84.5936
49792,Tower,MI,45.3588,-84.2953
49793,Trout Lake,MI,46.1936,-85.019
49795,Vanderbilt,MI,45.1532,-84.6511
49796,Walloon Lake,MI,45.2661,-84.9337
49797,Waters,MI,44.8702,-84.6598
49799,Wolverine,MI,45.2861,-84.6065
49801,Iron Mountain,MI,45.96733,-87.98216
49802,Kingsford,MI,45.8006,-88.0773
49805,Allouez,MI,47.2879,-88.4129
49806,Au Train,MI,46.4446,-86.9115
49807,Bark River,MI,45.78476,-87.37235
49808,Big Bay,MI,46.8126,-87.88242
49812,Carney,MI,45.5917,-87.5439
49814,Champion,MI,46.4685,-87.8306
49815,Channing,MI,46.18673,-87.96492
49816,Chatham,MI,46.3477,-86.929
49817,Cooks,MI,45.8997,-86.5307
49818,Cornell,MI,45.97522,-87.3461
49819,Arnold,MI,46.0508,-87.4921
49820,Curtis,MI,46.2048,-85.7865
49821,Daggett,MI,45.4887,-87.6079
49822,Deerton,MI,46.427,-87.0497
49825,Eben Junction,MI,46.3549,-86.9701
49826,Rumely,MI,46.3483,-87.0332
49827,Engadine,MI,46.204,-85.6005
49829,Escanaba,MI,45.7659,-87.089
49831,Felch,MI,45.9972,-87.8257
49833,Little Lake,MI,46.2888,-87.3418
49834,Foster City,MI,45.9438,-87.7584
49835,Garden,MI,45.7549,-86.5776
49836,Germfask,MI,46.2363,-85.9159
49837,Gladstone,MI,45.8813,-87.1152
49838,Gould City,MI,46.0747,-85.7338
49839,Grand Marais,MI,46.60785,-86.09856
49840,Gulliver,MI,46.0115,-86.0214
49841,Gwinn,MI,46.3311,-87.4397
49845,Harris,MI,45.6922,-87.3513
49847,Hermansville,MI,45.7149,-87.6227
49848,Ingalls,MI,45.3748,-87.6206
49849,Ishpeming,MI,46.4387,-87.7091
49852,Loretto,MI,45.7772,-87.8151
49853,Mc Millan,MI,46.297,-85.7307
49854,Manistique,MI,46.12581,-86.33788
49855,Marquette,MI,46.5786,-87.4545
49858,Menominee,MI,45.1343,-87.6215
49861,Michigamme,MI,46.5308,-88.0914
49862,Munising,MI,46.3994,-86.6983
49863,Nadeau,MI,45.6089,-87.5529
49864,Nahma,MI,45.8424,-86.6558
49865,National Mine,MI,46.6041,-87.6148
49866,Negaunee,MI,46.5007,-87.5829
49868,Newberry,MI,46.49368,-85.50573
49870,Norway,MI,45.7862,-87.9047
49871,Palmer,MI,46.4416,-87.5764
49872,Perkins,MI,45.9925,-87.0792
49873,Perronville,MI,45.841,-87.4816
49874,Powers,MI,45.6792,-87.5319
49876,Quinnesec,MI,45.7999,-87.9922
49877,Ralph,MI,46.1297,-87.7367
49878,Rapid River,MI,45.9107,-86.8845
49879,Republic,MI,46.368,-87.9938
49880,Rock,MI,46.0503,-87.1331
49881,Sagola,MI,46.0813,-88.0676
49883,Seney,MI,46.388,-85.9708
49884,Shingleton,MI,46.42305,-86.33948
49885,Skandia,MI,46.349,-87.2481
49886,Spalding,MI,45.6958,-87.511
49887,Stephenson,MI,45.4166,-87.6258
49891,Trenary,MI,46.1947,-86.9502
49892,Vulcan,MI,45.7623,-87.8168
49893,Wallace,MI,45.3017,-87.5805
49894,Wells,MI,45.7849,-87.0734
49895,Wetmore,MI,46.16752,-86.66583
49896,Wilson,MI,45.6649,-87.3997
49901,Ahmeek,MI,47.2933,-88.3897
49902,Alpha,MI,46.0438,-88.3771
49903,Amasa,MI,46.2321,-88.4508
49905,Atlantic Mine,MI,47.0937,-88.6613
49908,Baraga,MI,46.8048,-88.5758
49910,Bergland,MI,46.5881,-89.5973
49911,Bessemer,MI,46.4802,-90.0515
49912,Bruce Crossing,MI,46.528,-89.168
49913,Calumet,MI,47.2439,-88.4588
49915,Caspian,MI,46.0643,-88.6329
49916,Chassell,MI,47.002,-88.5546
49917,Copper City,MI,47.2842,-88.3875
49918,Copper Harbor,MI,47.4688,-87.8884
49919,Covington,MI,46.5413,-88.5371
49920,Crystal Falls,MI,46.1093,-88.3505
49921,Dodgeville,MI,47.0914,-88.5809
49922,Dollar Bay,MI,47.1196,-88.5115
49925,Ewen,MI,46.5404,-89.3145
49927,Gaastra,MI,46.0526,-88.5917
49929,Greenland,MI,46.7809,-89.1146
49930,Hancock,MI,47.1367,-88.5654
49931,Houghton,MI,47.1158,-88.558
49934,Hubbell,MI,47.1733,-88.4293
49935,Iron River,MI,46.19924,-88.74481
49938,Ironwood,MI,46.4638,-90.1588
49942,Kearsarge,MI,47.2694,-88.4184
49945,Lake Linden,MI,47.1784,-88.2973
49946,Lanse,MI,46.70629,-88.3165
49947,Marenisco,MI,46.3551,-89.6774
49948,Mass City,MI,46.7474,-89.0649
49950,Mohawk,MI,47.38063,-88.11995
49952,Nisula,MI,46.7748,-88.8799
49953,Ontonagon,MI,46.8275,-89.3485
49955,Painesdale,MI,47.0404,-88.6704
49958,Pelkie,MI,46.7949,-88.6251
49959,Ramsay,MI,46.4727,-89.9976
49960,Rockland,MI,46.7537,-89.1958
49961,Sidnaw,MI,46.5047,-88.7085
49962,Skanee,MI,46.8747,-88.1732
49963,South Range,MI,47.0719,-88.652
49964,Stambaugh,MI,46.0797,-88.629
49965,Toivola,MI,46.9109,-88.8532
49967,Trout Creek,MI,46.4864,-89.027
49968,Wakefield,MI,46.4752,-89.9424
49969,Watersmeet,MI,46.2542,-89.2108
49970,Watton,MI,46.5413,-88.6049
49971,White Pine,MI,46.67711,-89.70132
50001,Ackworth,IA,41.3737,-93.3767
50002,Adair,IA,41.5137,-94.6444
50003,Adel,IA,41.6221,-94.038
50005,Albion,IA,42.1143,-92.9882
50006,Alden,IA,42.5179,-93.3841
50007,Alleman,IA,41.8159,-93.6063
50008,Allerton,IA,40.7023,-93.3724
50009,Altoona,IA,41.6475,-93.4724
50010,Ames,IA,42.0379,-93.6003
50011,Ames,IA,42.02406,-93.63648
50012,Ames,IA,42.0236,-93.6485
50013,Ames,IA,42.0235,-93.6408
50014,Ames,IA,42.0486,-93.6945
50020,Anita,IA,41.45,-94.7794
50021,Ankeny,IA,41.7212,-93.5682
50022,Atlantic,IA,41.4003,-95.0101
50023,Ankeny,IA,41.7194,-93.6266
50025,Audubon,IA,41.73,-94.9164
50026,Bagley,IA,41.8341,-94.4415
50027,Barnes City,IA,41.4883,-92.4703
50028,Baxter,IA,41.8204,-93.1583
50029,Bayard,IA,41.8519,-94.5583
50031,Beaver,IA,42.0387,-94.1436
50032,Berwick,IA,41.6658,-93.5432
50033,Bevington,IA,41.363,-93.7928
50034,Blairsburg,IA,42.4937,-93.6594
50035,Bondurant,IA,41.7017,-93.4527
50036,Boone,IA,42.0694,-93.8781
50037,Boone,IA,42.0597,-93.8802
50038,Booneville,IA,41.5242,-93.8838
50039,Bouton,IA,41.8284,-93.9963
50040,Boxholm,IA,42.1706,-94.1052
50041,Bradford,IA,42.633,-93.2449
50042,Brayton,IA,41.5524,-94.974
50043,Buckeye,IA,42.4179,-93.3755
50044,Bussey,IA,41.2094,-92.8963
50046,Cambridge,IA,41.9025,-93.5305
50047,Carlisle,IA,41.4814,-93.4921
50048,Casey,IA,41.505,-94.5194
50049,Chariton,IA,41.0226,-93.3042
50050,Churdan,IA,42.1614,-94.4933
50051,Clemons,IA,42.09,-93.1688
50052,Clio,IA,40.6342,-93.448
50054,Colfax,IA,41.6788,-93.2588
50055,Collins,IA,41.9032,-93.3008
50056,Colo,IA,42.0131,-93.3071
50057,Columbia,IA,41.1838,-93.1582
50058,Coon Rapids,IA,41.894,-94.68
50059,Cooper,IA,42.0363,-94.397
50060,Corydon,IA,40.7771,-93.3274
50061,Cumming,IA,41.4849,-93.7539
50062,Melcher Dallas,IA,41.225,-93.2413
50063,Dallas Center,IA,41.6862,-93.9707
50064,Dana,IA,42.1075,-94.2408
50065,Davis City,IA,40.6346,-93.8105
50066,Dawson,IA,41.8324,-94.2171
50067,Decatur,IA,40.743,-93.8317
50068,Derby,IA,40.9355,-93.4796
50069,De Soto,IA,41.5208,-94.0303
50070,Dexter,IA,41.5198,-94.2145
50071,Dows,IA,42.661,-93.5058
50072,Earlham,IA,41.4709,-94.1294
50073,Elkhart,IA,41.7917,-93.5222
50074,Ellston,IA,40.8505,-94.0841
50075,Ellsworth,IA,42.3009,-93.549
50076,Exira,IA,41.5768,-94.8571
50078,Ferguson,IA,41.9374,-92.865
50099,Boone,IA,42.0597,-93.8802
50101,Galt,IA,42.6912,-93.6035
50102,Garden City,IA,42.2455,-93.3955
50103,Garden Grove,IA,40.7711,-93.6117
50104,Gibson,IA,41.4868,-92.3867
50105,Gilbert,IA,42.1148,-93.6399
50106,Gilman,IA,41.9012,-92.8101
50107,Grand Junction,IA,42.0296,-94.2336
50108,Grand River,IA,40.8137,-93.9544
50109,Granger,IA,41.7611,-93.8244
50110,Gray,IA,41.8401,-94.9812
50111,Grimes,IA,41.7018,-93.7821
50112,Grinnell,IA,41.7421,-92.7344
50115,Guthrie Center,IA,41.6837,-94.4864
50116,Hamilton,IA,41.19,-92.959
50117,Hamlin,IA,41.6506,-94.9157
50118,Hartford,IA,41.4596,-93.4022
50119,Harvey,IA,41.303,-92.9318
50120,Haverhill,IA,41.9337,-92.9829
50122,Hubbard,IA,42.3022,-93.2939
50123,Humeston,IA,40.8469,-93.5101
50124,Huxley,IA,41.8994,-93.6024
50125,Indianola,IA,41.3143,-93.588
50126,Iowa Falls,IA,42.5138,-93.2709
50127,Ira,IA,41.7771,-93.2058
50128,Jamaica,IA,41.8419,-94.3204
50129,Jefferson,IA,42.0093,-94.3888
50130,Jewell,IA,42.3139,-93.6428
50131,Johnston,IA,41.673,-93.7028
50132,Kamrar,IA,42.3945,-93.7279
50133,Kellerton,IA,40.6861,-94.0607
50134,Kelley,IA,41.9488,-93.6644
50135,Kellogg,IA,41.7184,-92.9114
50136,Keswick,IA,41.4613,-92.2395
50137,Killduff,IA,41.608,-92.9046
50138,Knoxville,IA,41.3164,-93.0954
50139,Lacona,IA,41.1988,-93.3838
50140,Lamoni,IA,40.6229,-93.9349
50141,Laurel,IA,41.8829,-92.9263
50142,Le Grand,IA,42.0066,-92.7756
50143,Leighton,IA,41.3647,-92.8081
50144,Leon,IA,40.7373,-93.7429
50145,Liberty Center,IA,41.2071,-93.4993
50146,Linden,IA,41.6422,-94.2406
50147,Lineville,IA,40.6004,-93.4862
50148,Liscomb,IA,42.184,-92.9833
50149,Lorimor,IA,41.1233,-94.0639
50150,Lovilia,IA,41.1272,-92.9293
50151,Lucas,IA,41.0585,-93.4836
50152,Luther,IA,41.9387,-93.8371
50153,Lynnville,IA,41.5698,-92.7877
50154,Mc Callsburg,IA,42.1665,-93.3978
50155,Macksburg,IA,41.2104,-94.1825
50156,Madrid,IA,41.8841,-93.8448
50157,Malcom,IA,41.7695,-92.5354
50158,Marshalltown,IA,42.0405,-92.9127
50160,Martensdale,IA,41.373,-93.7358
50161,Maxwell,IA,41.8967,-93.4001
50162,Melbourne,IA,41.9323,-93.0856
50163,Melcher Dallas,IA,41.225,-93.2413
50164,Menlo,IA,41.5348,-94.409
50165,Millerton,IA,40.8494,-93.3055
50166,Milo,IA,41.2904,-93.4454
50167,Minburn,IA,41.7562,-94.015
50168,Mingo,IA,41.7898,-93.288
50169,Mitchellville,IA,41.6609,-93.37
50170,Monroe,IA,41.5222,-93.1019
50171,Montezuma,IA,41.5928,-92.5276
50173,Montour,IA,41.9709,-92.7006
50174,Murray,IA,41.0376,-93.953
50201,Nevada,IA,42.019,-93.4462
50206,New Providence,IA,42.2693,-93.1753
50207,New Sharon,IA,41.464,-92.6848
50208,Newton,IA,41.6992,-93.0455
50210,New Virginia,IA,41.1883,-93.6976
50211,Norwalk,IA,41.4861,-93.6573
50212,Ogden,IA,42.0351,-94.0063
50213,Osceola,IA,41.0295,-93.7712
50214,Otley,IA,41.4518,-93.0348
50216,Panora,IA,41.6967,-94.3606
50217,Paton,IA,42.1658,-94.273
50218,Patterson,IA,41.3499,-93.8803
50219,Pella,IA,41.4082,-92.9172
50220,Perry,IA,41.8397,-94.1022
50222,Peru,IA,41.2145,-93.9437
50223,Pilot Mound,IA,42.1604,-94.0102
50225,Pleasantville,IA,41.3738,-93.2712
50226,Polk City,IA,41.7549,-93.6893
50227,Popejoy,IA,42.5974,-93.4279
50228,Prairie City,IA,41.5854,-93.241
50229,Prole,IA,41.383,-93.7344
50230,Radcliffe,IA,42.3241,-93.4234
50231,Randall,IA,42.2383,-93.6008
50232,Reasnor,IA,41.5798,-93.0198
50233,Redfield,IA,41.5873,-94.1897
50234,Rhodes,IA,41.9177,-93.1796
50235,Rippey,IA,41.9257,-94.2132
50236,Roland,IA,42.1646,-93.5063
50237,Runnells,IA,41.5515,-93.4202
50238,Russell,IA,40.9456,-93.1784
50239,Saint Anthony,IA,42.152,-93.1824
50240,Saint Charles,IA,41.2924,-93.8242
50241,Saint Marys,IA,41.3084,-93.7369
50242,Searsboro,IA,41.5656,-92.6987
50243,Sheldahl,IA,41.8571,-93.6973
50244,Slater,IA,41.8765,-93.6812
50246,Stanhope,IA,42.2904,-93.7751
50247,State Center,IA,42.0109,-93.1673
50248,Story City,IA,42.1835,-93.5988
50249,Stratford,IA,42.2847,-93.9029
50250,Stuart,IA,41.5033,-94.3186
50251,Sully,IA,41.574,-92.8451
50252,Swan,IA,41.4636,-93.301
50254,Thayer,IA,41.0029,-94.0686
